artist_name,artist_id,album_id,album_type,album_images,album_release_date,album_release_year,album_release_date_precision,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_id,analysis_url,time_signature,artists,available_markets,disc_number,duration_ms,explicit,track_href,track_name,track_preview_url,track_number,type,track_uri,is_local,external_urls.spotify,album_name,key_name,mode_name,key_mode
The Strokes,0epOFNiUfyON9EYx7Tpr6V,2j5jqlI0NvqlXAy9C740pZ,album,,2023-02-24,2023,day,0.493,0.787,2,-7.712,1,0.0334,0.0224,0.00227,0.253,0.88,160.12,5KIYVXGdws1ZhZYNJHo0st,https://api.spotify.com/v1/audio-analysis/5KIYVXGdws1ZhZYNJHo0st,4,,,1,192853,FALSE,https://api.spotify.com/v1/tracks/5KIYVXGdws1ZhZYNJHo0st,The Modern Age - Rough Trade Version,https://p.scdn.co/mp3-preview/e7cf6696e2ae48ae59484d09f1bab8bd96e50701?cid=e3b6483c2c684a25a1191721925a2fa2,1,track,spotify:track:5KIYVXGdws1ZhZYNJHo0st,FALSE,https://open.spotify.com/track/5KIYVXGdws1ZhZYNJHo0st,The Singles - Volume 01,D,major,D major
The Strokes,0epOFNiUfyON9EYx7Tpr6V,2j5jqlI0NvqlXAy9C740pZ,album,,2023-02-24,2023,day,0.399,0.745,0,-7.497,1,0.0329,0.0438,0,0.112,0.514,207.923,0V40nmTfhHj1PznhO0dDho,https://api.spotify.com/v1/audio-analysis/0V40nmTfhHj1PznhO0dDho,4,,,1,198549,FALSE,https://api.spotify.com/v1/tracks/0V40nmTfhHj1PznhO0dDho,Last Nite - Rough Trade Version - The Modern Age B-Side,https://p.scdn.co/mp3-preview/febc3876d8b862210a71be04ddcfaa4f0b46bcfe?cid=e3b6483c2c684a25a1191721925a2fa2,2,track,spotify:track:0V40nmTfhHj1PznhO0dDho,FALSE,https://open.spotify.com/track/0V40nmTfhHj1PznhO0dDho,The Singles - Volume 01,C,major,C major
The Strokes,0epOFNiUfyON9EYx7Tpr6V,2j5jqlI0NvqlXAy9C740pZ,album,,2023-02-24,2023,day,0.407,0.686,7,-6.266,1,0.0558,4.2e-4,0.837,0.0764,0.662,82.495,0ILknNMr0j0cCFKv6rcG12,https://api.spotify.com/v1/audio-analysis/0ILknNMr0j0cCFKv6rcG12,4,,,2,224411,FALSE,https://api.spotify.com/v1/tracks/0ILknNMr0j0cCFKv6rcG12,Hard To Explain,https://p.scdn.co/mp3-preview/994c9d4dd3c9f30b68ad56dec1acc55c6970dc2e?cid=e3b6483c2c684a25a1191721925a2fa2,1,track,spotify:track:0ILknNMr0j0cCFKv6rcG12,FALSE,https://open.spotify.com/track/0ILknNMr0j0cCFKv6rcG12,The Singles - Volume 01,G,major,G major
The Strokes,0epOFNiUfyON9EYx7Tpr6V,2j5jqlI0NvqlXAy9C740pZ,album,,2023-02-24,2023,day,0.52,0.842,0,-7.664,1,0.0352,0.0633,4.49e-5,0.384,0.512,107.958,1aO0sdeJmK4XQM5Ft7TkTg,https://api.spotify.com/v1/audio-analysis/1aO0sdeJmK4XQM5Ft7TkTg,4,,,2,209505,TRUE,https://api.spotify.com/v1/tracks/1aO0sdeJmK4XQM5Ft7TkTg,New York City Cops (Hard to Explain B-Side),https://p.scdn.co/mp3-preview/8ade377406e7016e1197690925bdc3e38805935b?cid=e3b6483c2c684a25a1191721925a2fa2,2,track,spotify:track:1aO0sdeJmK4XQM5Ft7TkTg,FALSE,https://open.spotify.com/track/1aO0sdeJmK4XQM5Ft7TkTg,The Singles - Volume 01,C,major,C major
The Strokes,0epOFNiUfyON9EYx7Tpr6V,2j5jqlI0NvqlXAy9C740pZ,album,,2023-02-24,2023,day,0.624,0.899,0,-5.709,1,0.0296,0.0221,1.37e-4,0.0975,0.79,104.061,03ev8WBPzDr9KJDdNhSHz9,https://api.spotify.com/v1/audio-analysis/03ev8WBPzDr9KJDdNhSHz9,4,,,3,193373,FALSE,https://api.spotify.com/v1/tracks/03ev8WBPzDr9KJDdNhSHz9,Last Nite,https://p.scdn.co/mp3-preview/b7c03364f275cf918bdf57c00a5d72ccdb766d68?cid=e3b6483c2c684a25a1191721925a2fa2,1,track,spotify:track:03ev8WBPzDr9KJDdNhSHz9,FALSE,https://open.spotify.com/track/03ev8WBPzDr9KJDdNhSHz9,The Singles - Volume 01,C,major,C major
The Strokes,0epOFNiUfyON9EYx7Tpr6V,2j5jqlI0NvqlXAy9C740pZ,album,,2023-02-24,2023,day,0.721,0.654,0,-8.107,1,0.0329,0.268,0.00392,0.15,0.903,131.961,3mU9Pjls8PszKKmrwhTG78,https://api.spotify.com/v1/audio-analysis/3mU9Pjls8PszKKmrwhTG78,4,,,3,175200,FALSE,https://api.spotify.com/v1/tracks/3mU9Pjls8PszKKmrwhTG78,When It Started (Last Nite B-Side),https://p.scdn.co/mp3-preview/16fe59f0a409e1728b8e6782c764ff92837b8f5f?cid=e3b6483c2c684a25a1191721925a2fa2,2,track,spotify:track:3mU9Pjls8PszKKmrwhTG78,FALSE,https://open.spotify.com/track/3mU9Pjls8PszKKmrwhTG78,The Singles - Volume 01,C,major,C major
The Strokes,0epOFNiUfyON9EYx7Tpr6V,2j5jqlI0NvqlXAy9C740pZ,album,,2023-02-24,2023,day,0.542,0.53,9,-7.468,1,0.0302,0.00362,0,0.361,0.65,105.981,30RnpgACKEC9LTWEe0ShTl,https://api.spotify.com/v1/audio-analysis/30RnpgACKEC9LTWEe0ShTl,4,,,4,183487,FALSE,https://api.spotify.com/v1/tracks/30RnpgACKEC9LTWEe0ShTl,Someday,https://p.scdn.co/mp3-preview/9443b70b9b4d2446cfbe4c4ae5d0931979ef6249?cid=e3b6483c2c684a25a1191721925a2fa2,1,track,spotify:track:30RnpgACKEC9LTWEe0ShTl,FALSE,https://open.spotify.com/track/30RnpgACKEC9LTWEe0ShTl,The Singles - Volume 01,A,major,A major
The Strokes,0epOFNiUfyON9EYx7Tpr6V,2j5jqlI0NvqlXAy9C740pZ,album,,2023-02-24,2023,day,0.501,0.643,9,-7.511,0,0.0268,0.0445,0.209,0.311,0.637,143.324,4Nv3DAqf83IReHmClSH00V,https://api.spotify.com/v1/audio-analysis/4Nv3DAqf83IReHmClSH00V,4,,,4,197137,FALSE,https://api.spotify.com/v1/tracks/4Nv3DAqf83IReHmClSH00V,"Alone, Together - Home Recording - Someday B-Side",https://p.scdn.co/mp3-preview/e38154ccd0373488bdf5b54b2bae4208caa4ee60?cid=e3b6483c2c684a25a1191721925a2fa2,2,track,spotify:track:4Nv3DAqf83IReHmClSH00V,FALSE,https://open.spotify.com/track/4Nv3DAqf83IReHmClSH00V,The Singles - Volume 01,A,minor,A minor
The Strokes,0epOFNiUfyON9EYx7Tpr6V,2j5jqlI0NvqlXAy9C740pZ,album,,2023-02-24,2023,day,0.348,0.388,4,-7.232,1,0.0635,0.189,0,0.192,0.91,209.063,6IjI1wt0hzuAf1dZTd6Ju8,https://api.spotify.com/v1/audio-analysis/6IjI1wt0hzuAf1dZTd6Ju8,4,,,4,72664,FALSE,https://api.spotify.com/v1/tracks/6IjI1wt0hzuAf1dZTd6Ju8,Is This It - Home Recording - Someday B-Side,https://p.scdn.co/mp3-preview/d1633434f8f204a254d1968e8781a0fba7534ece?cid=e3b6483c2c684a25a1191721925a2fa2,3,track,spotify:track:6IjI1wt0hzuAf1dZTd6Ju8,FALSE,https://open.spotify.com/track/6IjI1wt0hzuAf1dZTd6Ju8,The Singles - Volume 01,E,major,E major
The Strokes,0epOFNiUfyON9EYx7Tpr6V,2j5jqlI0NvqlXAy9C740pZ,album,,2023-02-24,2023,day,0.452,0.863,4,-3.864,1,0.0387,0.321,0.796,0.331,0.58,145.008,2b4lQrOhcM7Sw49e0qG1nV,https://api.spotify.com/v1/audio-analysis/2b4lQrOhcM7Sw49e0qG1nV,4,,,5,146841,FALSE,https://api.spotify.com/v1/tracks/2b4lQrOhcM7Sw49e0qG1nV,12:51,https://p.scdn.co/mp3-preview/92879c963bddae5bc725767a21e39ab3f2d4719b?cid=e3b6483c2c684a25a1191721925a2fa2,1,track,spotify:track:2b4lQrOhcM7Sw49e0qG1nV,FALSE,https://open.spotify.com/track/2b4lQrOhcM7Sw49e0qG1nV,The Singles - Volume 01,E,major,E major
The Strokes,0epOFNiUfyON9EYx7Tpr6V,2j5jqlI0NvqlXAy9C740pZ,album,,2023-02-24,2023,day,0.661,0.994,4,-6.081,1,0.127,0.153,0.783,0.0822,0.161,133.984,1N69jb6aVka6678wLZzB4i,https://api.spotify.com/v1/audio-analysis/1N69jb6aVka6678wLZzB4i,4,,,5,76985,FALSE,https://api.spotify.com/v1/tracks/1N69jb6aVka6678wLZzB4i,The Way It Is - Home Recording - 12:51 B-Side,https://p.scdn.co/mp3-preview/7e09d49d041389e96d5e3fc062670c6e9c82590a?cid=e3b6483c2c684a25a1191721925a2fa2,2,track,spotify:track:1N69jb6aVka6678wLZzB4i,FALSE,https://open.spotify.com/track/1N69jb6aVka6678wLZzB4i,The Singles - Volume 01,E,major,E major
The Strokes,0epOFNiUfyON9EYx7Tpr6V,2j5jqlI0NvqlXAy9C740pZ,album,,2023-02-24,2023,day,0.491,0.645,9,-5.114,1,0.0329,6.43e-4,0.693,0.105,0.756,158.035,1Sl4OsD0F6Iy91YBDQyOzl,https://api.spotify.com/v1/audio-analysis/1Sl4OsD0F6Iy91YBDQyOzl,4,,,6,215324,FALSE,https://api.spotify.com/v1/tracks/1Sl4OsD0F6Iy91YBDQyOzl,Reptilia,https://p.scdn.co/mp3-preview/93dd276ed687c69c0d52283a6b87f900571c4dc7?cid=e3b6483c2c684a25a1191721925a2fa2,1,track,spotify:track:1Sl4OsD0F6Iy91YBDQyOzl,FALSE,https://open.spotify.com/track/1Sl4OsD0F6Iy91YBDQyOzl,The Singles - Volume 01,A,major,A major
The Strokes,0epOFNiUfyON9EYx7Tpr6V,2j5jqlI0NvqlXAy9C740pZ,album,,2023-02-24,2023,day,0.507,0.602,9,-4.222,1,0.029,0.0212,0.561,0.0541,0.325,110.897,5hNW46qZA7BcZ2qf6lbhNm,https://api.spotify.com/v1/audio-analysis/5hNW46qZA7BcZ2qf6lbhNm,4,,,6,218417,FALSE,https://api.spotify.com/v1/tracks/5hNW46qZA7BcZ2qf6lbhNm,Modern Girls & Old Fashion Men - Reptilia B-Side,https://p.scdn.co/mp3-preview/1d6c795aa39d2d5cddc655ba4990011ab497ac5d?cid=e3b6483c2c684a25a1191721925a2fa2,2,track,spotify:track:5hNW46qZA7BcZ2qf6lbhNm,FALSE,https://open.spotify.com/track/5hNW46qZA7BcZ2qf6lbhNm,The Singles - Volume 01,A,major,A major
The Strokes,0epOFNiUfyON9EYx7Tpr6V,2j5jqlI0NvqlXAy9C740pZ,album,,2023-02-24,2023,day,0.527,0.644,1,-3.727,1,0.0355,5.88e-4,0.843,0.32,0.573,136.007,5aAOtPhYRXlBE5H3mboB8v,https://api.spotify.com/v1/audio-analysis/5aAOtPhYRXlBE5H3mboB8v,4,,,7,180048,FALSE,https://api.spotify.com/v1/tracks/5aAOtPhYRXlBE5H3mboB8v,The End Has No End,https://p.scdn.co/mp3-preview/ed53345e51a3a684dc62d2dd6e33cf9a84a7b893?cid=e3b6483c2c684a25a1191721925a2fa2,1,track,spotify:track:5aAOtPhYRXlBE5H3mboB8v,FALSE,https://open.spotify.com/track/5aAOtPhYRXlBE5H3mboB8v,The Singles - Volume 01,C#,major,C# major
The Strokes,0epOFNiUfyON9EYx7Tpr6V,2j5jqlI0NvqlXAy9C740pZ,album,,2023-02-24,2023,day,0.267,0.417,2,-5.744,1,0.0725,0.389,0.593,0.468,0.492,148.304,2NpASZ796KewPmSDMHDhPN,https://api.spotify.com/v1/audio-analysis/2NpASZ796KewPmSDMHDhPN,4,,,7,249480,FALSE,https://api.spotify.com/v1/tracks/2NpASZ796KewPmSDMHDhPN,"Clampdown - The End Has No End B-Side / Live at Alexandra Palace, London, UK - Dec. 5, 2003",https://p.scdn.co/mp3-preview/edca405ea27ee812b51bca8689b2b690a5574fea?cid=e3b6483c2c684a25a1191721925a2fa2,2,track,spotify:track:2NpASZ796KewPmSDMHDhPN,FALSE,https://open.spotify.com/track/2NpASZ796KewPmSDMHDhPN,The Singles - Volume 01,D,major,D major
The Strokes,0epOFNiUfyON9EYx7Tpr6V,2j5jqlI0NvqlXAy9C740pZ,album,,2023-02-24,2023,day,0.453,0.984,2,-2.376,0,0.125,0.00136,0.00584,0.0844,0.574,155.035,2hcDYqyw8L7zJaZ6n8dzIZ,https://api.spotify.com/v1/audio-analysis/2hcDYqyw8L7zJaZ6n8dzIZ,4,,,8,194183,FALSE,https://api.spotify.com/v1/tracks/2hcDYqyw8L7zJaZ6n8dzIZ,Juicebox,https://p.scdn.co/mp3-preview/57c000600005de7290b1fd9eb65f25f36f125f42?cid=e3b6483c2c684a25a1191721925a2fa2,1,track,spotify:track:2hcDYqyw8L7zJaZ6n8dzIZ,FALSE,https://open.spotify.com/track/2hcDYqyw8L7zJaZ6n8dzIZ,The Singles - Volume 01,D,minor,D minor
The Strokes,0epOFNiUfyON9EYx7Tpr6V,2j5jqlI0NvqlXAy9C740pZ,album,,2023-02-24,2023,day,0.301,0.87,9,-5.942,1,0.047,7.17e-5,0.601,0.272,0.175,170.003,6s9oj6aPupVSA1CSaaVZZL,https://api.spotify.com/v1/audio-analysis/6s9oj6aPupVSA1CSaaVZZL,4,,,8,232562,FALSE,https://api.spotify.com/v1/tracks/6s9oj6aPupVSA1CSaaVZZL,Hawaii - Juicebox B-Side,https://p.scdn.co/mp3-preview/448d9d1af2fd0c204708c3a10b8fe9b7ee992bef?cid=e3b6483c2c684a25a1191721925a2fa2,2,track,spotify:track:6s9oj6aPupVSA1CSaaVZZL,FALSE,https://open.spotify.com/track/6s9oj6aPupVSA1CSaaVZZL,The Singles - Volume 01,A,major,A major
The Strokes,0epOFNiUfyON9EYx7Tpr6V,2j5jqlI0NvqlXAy9C740pZ,album,,2023-02-24,2023,day,0.425,0.856,8,-5.135,1,0.0394,2.91e-6,0.833,0.377,0.125,140.058,3gTqF4Y2IzGuHbAcbjlv69,https://api.spotify.com/v1/audio-analysis/3gTqF4Y2IzGuHbAcbjlv69,4,,,9,206428,FALSE,https://api.spotify.com/v1/tracks/3gTqF4Y2IzGuHbAcbjlv69,Heart In a Cage,https://p.scdn.co/mp3-preview/138534a81ecc8aa5b2f05c43c04130eaf71ed096?cid=e3b6483c2c684a25a1191721925a2fa2,1,track,spotify:track:3gTqF4Y2IzGuHbAcbjlv69,FALSE,https://open.spotify.com/track/3gTqF4Y2IzGuHbAcbjlv69,The Singles - Volume 01,G#,major,G# major
The Strokes,0epOFNiUfyON9EYx7Tpr6V,2j5jqlI0NvqlXAy9C740pZ,album,,2023-02-24,2023,day,0.468,0.264,0,-9.958,1,0.0503,0.985,0.0109,0.172,0.324,119.422,1L0C3xvOtzHSOSZ5T59n0L,https://api.spotify.com/v1/audio-analysis/1L0C3xvOtzHSOSZ5T59n0L,4,,,9,194651,FALSE,https://api.spotify.com/v1/tracks/1L0C3xvOtzHSOSZ5T59n0L,"I'll Try Anything Once (""You Only Live Once"" demo) - Heart In a Cage B-Side",https://p.scdn.co/mp3-preview/4a867408bbd981565c669550709dd1f28b9b02ba?cid=e3b6483c2c684a25a1191721925a2fa2,2,track,spotify:track:1L0C3xvOtzHSOSZ5T59n0L,FALSE,https://open.spotify.com/track/1L0C3xvOtzHSOSZ5T59n0L,The Singles - Volume 01,C,major,C major
The Strokes,0epOFNiUfyON9EYx7Tpr6V,2j5jqlI0NvqlXAy9C740pZ,album,,2023-02-24,2023,day,0.63,0.907,11,-2.42,1,0.0326,0.0243,0.599,0.118,0.968,120.526,0j2ETZsGM21Q3wKpVNBVJN,https://api.spotify.com/v1/audio-analysis/0j2ETZsGM21Q3wKpVNBVJN,4,,,10,186304,FALSE,https://api.spotify.com/v1/tracks/0j2ETZsGM21Q3wKpVNBVJN,You Only Live Once,https://p.scdn.co/mp3-preview/c13b4e764cdc69ca4f04d1cb46a705627cd1f93b?cid=e3b6483c2c684a25a1191721925a2fa2,1,track,spotify:track:0j2ETZsGM21Q3wKpVNBVJN,FALSE,https://open.spotify.com/track/0j2ETZsGM21Q3wKpVNBVJN,The Singles - Volume 01,B,major,B major
The Strokes,0epOFNiUfyON9EYx7Tpr6V,2j5jqlI0NvqlXAy9C740pZ,album,,2023-02-24,2023,day,0.449,0.875,10,-5.347,0,0.062,6.9e-6,0.145,0.0664,0.804,91.956,2sXWm9aau5alAxKifepUpA,https://api.spotify.com/v1/audio-analysis/2sXWm9aau5alAxKifepUpA,4,,,10,157920,FALSE,https://api.spotify.com/v1/tracks/2sXWm9aau5alAxKifepUpA,Mercy Mercy Me (The Ecology) - You Only Live Once B-Side,https://p.scdn.co/mp3-preview/0bfa62d64c153f5ded33380e9b7f016fd7a3c774?cid=e3b6483c2c684a25a1191721925a2fa2,2,track,spotify:track:2sXWm9aau5alAxKifepUpA,FALSE,https://open.spotify.com/track/2sXWm9aau5alAxKifepUpA,The Singles - Volume 01,A#,minor,A# minor
The Strokes,0epOFNiUfyON9EYx7Tpr6V,2xkZV2Hl1Omi8rk2D7t5lN,album,,2020-04-10,2020,day,0.593,0.749,5,-5.67,1,0.0475,0.0113,0.106,0.314,0.649,164.959,5ruzrDWcT0vuJIOMW7gMnW,https://api.spotify.com/v1/audio-analysis/5ruzrDWcT0vuJIOMW7gMnW,4,,,1,309053,FALSE,https://api.spotify.com/v1/tracks/5ruzrDWcT0vuJIOMW7gMnW,The Adults Are Talking,https://p.scdn.co/mp3-preview/213afafcea2fa6b5c7e5fd71c1fd8f4adc3ffba0?cid=e3b6483c2c684a25a1191721925a2fa2,1,track,spotify:track:5ruzrDWcT0vuJIOMW7gMnW,FALSE,https://open.spotify.com/track/5ruzrDWcT0vuJIOMW7gMnW,The New Abnormal,F,major,F major
The Strokes,0epOFNiUfyON9EYx7Tpr6V,2xkZV2Hl1Omi8rk2D7t5lN,album,,2020-04-10,2020,day,0.538,0.679,4,-4.297,1,0.0333,0.191,0.00175,0.0889,0.0888,121.99,2t0wwvR15fc3K1ey8OiOaN,https://api.spotify.com/v1/audio-analysis/2t0wwvR15fc3K1ey8OiOaN,4,,,1,222093,FALSE,https://api.spotify.com/v1/tracks/2t0wwvR15fc3K1ey8OiOaN,Selfless,https://p.scdn.co/mp3-preview/2d74e6d6368043c0ad8c601f94ea64743bb86e7c?cid=e3b6483c2c684a25a1191721925a2fa2,2,track,spotify:track:2t0wwvR15fc3K1ey8OiOaN,FALSE,https://open.spotify.com/track/2t0wwvR15fc3K1ey8OiOaN,The New Abnormal,E,major,E major
The Strokes,0epOFNiUfyON9EYx7Tpr6V,2xkZV2Hl1Omi8rk2D7t5lN,album,,2020-04-10,2020,day,0.628,0.571,0,-3.897,1,0.0628,0.00602,9.21e-5,0.0833,0.467,119.899,2mDYYGaGd9uXKkK2YhDA3i,https://api.spotify.com/v1/audio-analysis/2mDYYGaGd9uXKkK2YhDA3i,4,,,1,235946,FALSE,https://api.spotify.com/v1/tracks/2mDYYGaGd9uXKkK2YhDA3i,Brooklyn Bridge To Chorus,https://p.scdn.co/mp3-preview/fc60e8fce6d385376e73e393168c8c9fe60a5c4c?cid=e3b6483c2c684a25a1191721925a2fa2,3,track,spotify:track:2mDYYGaGd9uXKkK2YhDA3i,FALSE,https://open.spotify.com/track/2mDYYGaGd9uXKkK2YhDA3i,The New Abnormal,C,major,C major
The Strokes,0epOFNiUfyON9EYx7Tpr6V,2xkZV2Hl1Omi8rk2D7t5lN,album,,2020-04-10,2020,day,0.374,0.922,0,-3.4,1,0.056,0.0135,0.204,0.28,0.393,153.217,55N8cxpE1QDoeaaNqUnoZ2,https://api.spotify.com/v1/audio-analysis/55N8cxpE1QDoeaaNqUnoZ2,4,,,1,293360,FALSE,https://api.spotify.com/v1/tracks/55N8cxpE1QDoeaaNqUnoZ2,Bad Decisions,https://p.scdn.co/mp3-preview/b020bdc9f82e8277c9b441172b6d1fecabda7347?cid=e3b6483c2c684a25a1191721925a2fa2,4,track,spotify:track:55N8cxpE1QDoeaaNqUnoZ2,FALSE,https://open.spotify.com/track/55N8cxpE1QDoeaaNqUnoZ2,The New Abnormal,C,major,C major
The Strokes,0epOFNiUfyON9EYx7Tpr6V,2xkZV2Hl1Omi8rk2D7t5lN,album,,2020-04-10,2020,day,0.617,0.78,7,-4.466,0,0.0376,0.0141,0.0112,0.0833,0.326,93.951,6IRzBP4gVoV4D2zHmocoWy,https://api.spotify.com/v1/audio-analysis/6IRzBP4gVoV4D2zHmocoWy,4,,,1,375320,FALSE,https://api.spotify.com/v1/tracks/6IRzBP4gVoV4D2zHmocoWy,Eternal Summer,https://p.scdn.co/mp3-preview/7a625ba24a7595514d78beafc9a615739980c1a9?cid=e3b6483c2c684a25a1191721925a2fa2,5,track,spotify:track:6IRzBP4gVoV4D2zHmocoWy,FALSE,https://open.spotify.com/track/6IRzBP4gVoV4D2zHmocoWy,The New Abnormal,G,minor,G minor
The Strokes,0epOFNiUfyON9EYx7Tpr6V,2xkZV2Hl1Omi8rk2D7t5lN,album,,2020-04-10,2020,day,0.456,0.323,10,-6.764,1,0.0318,0.858,0.00913,0.146,0.363,116.903,7lu6YLrlB1MU7HW8DJSuPa,https://api.spotify.com/v1/audio-analysis/7lu6YLrlB1MU7HW8DJSuPa,4,,,1,310373,FALSE,https://api.spotify.com/v1/tracks/7lu6YLrlB1MU7HW8DJSuPa,At The Door,https://p.scdn.co/mp3-preview/43e879a43811bf2d86306e2982929d0eff2af03b?cid=e3b6483c2c684a25a1191721925a2fa2,6,track,spotify:track:7lu6YLrlB1MU7HW8DJSuPa,FALSE,https://open.spotify.com/track/7lu6YLrlB1MU7HW8DJSuPa,The New Abnormal,A#,major,A# major
The Strokes,0epOFNiUfyON9EYx7Tpr6V,2xkZV2Hl1Omi8rk2D7t5lN,album,,2020-04-10,2020,day,0.579,0.714,0,-4.455,1,0.0347,0.00258,0.0269,0.111,0.299,109.971,1aOxOpH4AkGAd8OMrKjyNY,https://api.spotify.com/v1/audio-analysis/1aOxOpH4AkGAd8OMrKjyNY,4,,,1,275666,FALSE,https://api.spotify.com/v1/tracks/1aOxOpH4AkGAd8OMrKjyNY,Why Are Sundays So Depressing,https://p.scdn.co/mp3-preview/455acaee128458b8ff84add5136c250d26f7a8b3?cid=e3b6483c2c684a25a1191721925a2fa2,7,track,spotify:track:1aOxOpH4AkGAd8OMrKjyNY,FALSE,https://open.spotify.com/track/1aOxOpH4AkGAd8OMrKjyNY,The New Abnormal,C,major,C major
The Strokes,0epOFNiUfyON9EYx7Tpr6V,2xkZV2Hl1Omi8rk2D7t5lN,album,,2020-04-10,2020,day,0.353,0.613,9,-5.9,1,0.031,0.384,0.0123,0.103,0.282,177.375,5ncofiedz9Ej6YkvvXMKVn,https://api.spotify.com/v1/audio-analysis/5ncofiedz9Ej6YkvvXMKVn,4,,,1,337333,TRUE,https://api.spotify.com/v1/tracks/5ncofiedz9Ej6YkvvXMKVn,Not The Same Anymore,https://p.scdn.co/mp3-preview/7682ea8139ccc9c68c0af5ef6c63926f15190ea1?cid=e3b6483c2c684a25a1191721925a2fa2,8,track,spotify:track:5ncofiedz9Ej6YkvvXMKVn,FALSE,https://open.spotify.com/track/5ncofiedz9Ej6YkvvXMKVn,The New Abnormal,A,major,A major
